INDEX,INDEX_1,INDEX_1_1,DATE,OBJECT,RA,DEC,X_IMAGE,Y_IMAGE,SOURCES,TEMPLATE_PATH,SCIENCE_PATH,DIFFERENCE_PATH,PDF_PATH
46,135,31,2024-10-08,PGC070552,347.047521,18.10255,782.5,1963.0,1,/data/transient/AUTOGLASS/Survey_xl130/template/UGC12347_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC12347_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC12347_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_UGC12347_L_com_3_rpj_diff.pdf
47,136,44,2024-10-08,PGC070552,347.047521,18.10255,4996.0,5124.0,6,/data/transient/AUTOGLASS/Survey_xl130/template/NGC7497_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_NGC7497_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_NGC7497_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_NGC7497_L_com_3_rpj_diff.pdf
48,137,46,2024-10-08,PGC009403,37.0731255,30.6945556,5796.0,3210.0,3,/data/transient/AUTOGLASS/Survey_xl106/template/UGC01924_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC01924_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC01924_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC01924_L_com_3_rpj_diff.pdf
49,138,47,2024-10-08,PGC009844,38.8813335,32.3437778,2037.0,7304.0,1,/data/transient/AUTOGLASS/Survey_xl106/template/UGC01924_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC01924_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC01924_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC01924_L_com_3_rpj_diff.pdf
50,139,48,2024-10-08,PGC010133,40.137483,38.9002519,4100.0,4764.0,1,/data/transient/AUTOGLASS/Survey_xl130/template/NGC1023A_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_NGC1023A_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_NGC1023A_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_NGC1023A_L_com_3_rpj_diff.pdf
51,140,49,2024-10-08,PGC010133,40.137483,38.9002519,4664.0,6216.0,2,/data/transient/AUTOGLASS/Survey_xl130/template/UGC02165_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC02165_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC02165_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_UGC02165_L_com_3_rpj_diff.pdf
52,141,50,2024-10-08,PGC010143,40.164666,39.3797478,4004.0,6968.0,4,/data/transient/AUTOGLASS/Survey_xl130/template/NGC1023A_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_NGC1023A_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_NGC1023A_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_NGC1023A_L_com_3_rpj_diff.pdf
53,142,51,2024-10-08,PGC010143,40.164666,39.3797478,4564.0,8416.0,2,/data/transient/AUTOGLASS/Survey_xl130/template/UGC02165_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC02165_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC02165_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_UGC02165_L_com_3_rpj_diff.pdf
54,143,52,2024-10-08,PGC010169,40.250634,39.0719626,3696.0,5552.0,1,/data/transient/AUTOGLASS/Survey_xl130/template/NGC1023A_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_NGC1023A_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_NGC1023A_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_NGC1023A_L_com_3_rpj_diff.pdf
55,144,53,2024-10-08,PGC010169,40.250634,39.0719626,4260.0,7004.0,1,/data/transient/AUTOGLASS/Survey_xl130/template/UGC02165_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC02165_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC02165_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_UGC02165_L_com_3_rpj_diff.pdf
56,145,54,2024-10-08,PGC010873,43.0946865,36.7351548,3838.0,3780.0,2,/data/transient/AUTOGLASS/Survey_xl106/template/UGC02259_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC02259_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC02259_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC02259_L_com_3_rpj_diff.pdf
57,146,55,2024-10-08,PGC065797,314.4751005,25.0964,5700.0,3596.0,2,/data/transient/AUTOGLASS/Survey_xl106/template/UGC11651_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC11651_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC11651_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC11651_L_com_3_rpj_diff.pdf
58,147,56,2024-10-08,PGC070154,344.643444,-4.9383911,3178.0,9768.0,37,/data/transient/AUTOGLASS/Survey_xl106/template/NGC7406_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_NGC7406_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_NGC7406_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_NGC7406_L_com_3_rpj_diff.pdf
59,179,27,2024-10-08,PGC1154903,40.501518,0.0145654,3786.0,3506.0,8,/data/transient/AUTOGLASS/Survey_xl130/template/NGC1055_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_NGC1055_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_NGC1055_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_NGC1055_L_com_3_rpj_diff.pdf
60,120,120,2024-10-08,NGC7465,345.503958,15.9648611,4044.0,5488.0,27,/data/transient/AUTOGLASS/Survey_xl130/template/NGC7465_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_NGC7465_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_NGC7465_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_NGC7465_L_com_3_rpj_diff.pdf
61,181,59,2024-10-08,PGC1189777,39.861978,1.2721871,6728.0,9288.0,5,/data/transient/AUTOGLASS/Survey_xl130/template/NGC1055_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_NGC1055_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_NGC1055_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_NGC1055_L_com_3_rpj_diff.pdf
62,183,61,2024-10-08,PGC135629,18.211137,1.046869,4168.0,5780.0,2,/data/transient/AUTOGLASS/Survey_xl130/template/NGC0428_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_NGC0428_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_NGC0428_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_NGC0428_L_com_3_rpj_diff.pdf
63,215,62,2024-10-08,SDSSJ224114.12-003715.1,340.309524,-0.6193336,4436.0,783.5,1,/data/transient/AUTOGLASS/Survey_xl130/template/UGC12151_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC12151_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC12151_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_UGC12151_L_com_3_rpj_diff.pdf
64,216,63,2024-10-08,SDSSJ230959.89+182652.9,347.4991442,18.44722951,3024.0,6712.0,20,/data/transient/AUTOGLASS/Survey_xl130/template/NGC7497_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_NGC7497_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_NGC7497_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_NGC7497_L_com_3_rpj_diff.pdf
65,217,64,2024-10-08,SDSSJ232554.09+183245.0,351.4757887,18.54665701,3688.0,8472.0,1,/data/transient/AUTOGLASS/Survey_xl106/template/UGC12549_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC12549_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC12549_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC12549_L_com_3_rpj_diff.pdf
66,218,65,2024-10-08,SDSSJ232805.29+173440.9,352.02151709,17.57775948,1582.0,6624.0,1,/data/transient/AUTOGLASS/Survey_xl106/template/NGC7625_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_NGC7625_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_NGC7625_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_NGC7625_L_com_3_rpj_diff.pdf
67,219,66,2024-10-08,SDSSJ232805.29+173440.9,352.02151709,17.57775948,10032.0,4156.0,1,/data/transient/AUTOGLASS/Survey_xl106/template/UGC12682_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC12682_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC12682_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC12682_L_com_3_rpj_diff.pdf
68,220,67,2024-10-08,SDSSJ233642.59+172701.0,354.17914819,17.44936338,4964.0,3822.0,1,/data/transient/AUTOGLASS/Survey_xl106/template/UGC12682_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC12682_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC12682_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC12682_L_com_3_rpj_diff.pdf
69,221,68,2024-10-08,UGC00064,1.93333333,40.87555556,2618.0,9176.0,22,/data/transient/AUTOGLASS/Survey_xl106/template/UGC12894_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC12894_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC12894_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC12894_L_com_3_rpj_diff.pdf
70,222,70,2024-10-08,UGC00132,3.503208,12.9638611,4160.0,5788.0,3,/data/transient/AUTOGLASS/Survey_xl130/template/UGC00134_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC00134_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC00134_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_UGC00134_L_com_3_rpj_diff.pdf
71,223,71,2024-10-08,UGC02259,41.980791,37.5384167,5764.0,5768.0,1,/data/transient/AUTOGLASS/Survey_xl106/template/UGC02254_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC02254_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC02254_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC02254_L_com_3_rpj_diff.pdf
72,224,72,2024-10-08,UGC11484,297.14475,54.2033,6036.0,5744.0,1,/data/transient/AUTOGLASS/Survey_xl106/template/UGC11484_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC11484_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC11484_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC11484_L_com_3_rpj_diff.pdf
73,225,73,2024-10-08,UGC11566,307.0499895,0.2884151,6024.0,5736.0,1,/data/transient/AUTOGLASS/Survey_xl106/template/UGC11566_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC11566_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC11566_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC11566_L_com_3_rpj_diff.pdf
74,226,74,2024-10-08,SDSSJ214445.30+235354.6,326.1887565,23.8985124,810.0,6836.0,4,/data/transient/AUTOGLASS/Survey_xl106/template/UGC11771_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC11771_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC11771_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC11771_L_com_3_rpj_diff.pdf
75,214,88,2024-10-08,UGC11868,329.7695835,18.1774722,11464.0,5088.0,4,/data/transient/AUTOGLASS/Survey_xl106/template/UGC11916_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC11916_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC11916_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC11916_L_com_3_rpj_diff.pdf
76,227,75,2024-10-08,UGC11868,329.7695835,18.1774722,6976.0,6820.0,3,/data/transient/AUTOGLASS/Survey_xl106/template/NGC7177_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_NGC7177_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_NGC7177_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_NGC7177_L_com_3_rpj_diff.pdf
77,229,87,2024-10-08,UGC12710,354.3898065,17.9962824,4476.0,5172.0,1,/data/transient/AUTOGLASS/Survey_xl106/template/UGC12682_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC12682_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC12682_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC12682_L_com_3_rpj_diff.pdf
78,230,76,2024-10-08,UGC11874,330.216051,51.5720737,6052.0,5736.0,2,/data/transient/AUTOGLASS/Survey_xl106/template/UGC11874_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC11874_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC11874_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC11874_L_com_3_rpj_diff.pdf
79,231,86,2024-10-08,UGC12682,353.722731,18.2267648,6036.0,5736.0,1,/data/transient/AUTOGLASS/Survey_xl106/template/UGC12682_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC12682_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC12682_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC12682_L_com_3_rpj_diff.pdf
80,232,85,2024-10-08,UGC12154,340.149309,72.8639361,6052.0,5776.0,2,/data/transient/AUTOGLASS/Survey_xl106/template/UGC12154_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC12154_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC12154_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC12154_L_com_3_rpj_diff.pdf
81,233,84,2024-10-08,UGC12082,338.544993,32.8611482,6048.0,5740.0,6,/data/transient/AUTOGLASS/Survey_xl106/template/UGC12082_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC12082_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC12082_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC12082_L_com_3_rpj_diff.pdf
82,234,82,2024-10-08,UGC12060,337.6411335,33.8201692,7896.0,8108.0,3,/data/transient/AUTOGLASS/Survey_xl106/template/UGC12082_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC12082_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC12082_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC12082_L_com_3_rpj_diff.pdf
83,235,83,2024-10-08,UGC12082,338.544993,32.8611482,4172.0,3390.0,6,/data/transient/AUTOGLASS/Survey_xl106/template/UGC12060_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC12060_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC12060_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC12060_L_com_3_rpj_diff.pdf
84,236,80,2024-10-08,UGC11964,333.870834,19.2205556,6036.0,5740.0,1,/data/transient/AUTOGLASS/Survey_xl106/template/UGC11964_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC11964_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC11964_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC11964_L_com_3_rpj_diff.pdf
85,237,79,2024-10-08,UGC11964,333.870834,19.2205556,1888.0,7644.0,2,/data/transient/AUTOGLASS/Survey_xl106/template/UGC11916_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC11916_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC11916_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC11916_L_com_3_rpj_diff.pdf
86,238,78,2024-10-08,UGC11926,332.3797425,18.6813988,9520.0,4424.0,1,/data/transient/AUTOGLASS/Survey_xl106/template/UGC11964_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC11964_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC11964_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC11964_L_com_3_rpj_diff.pdf
87,239,77,2024-10-08,UGC11923,332.21475,44.5398611,7648.0,3824.0,1,/data/transient/AUTOGLASS/Survey_xl106/template/NGC7231_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_NGC7231_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_NGC7231_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_NGC7231_L_com_3_rpj_diff.pdf
88,240,81,2024-10-08,UGC12009,335.6677215,37.9775039,6044.0,5740.0,6,/data/transient/AUTOGLASS/Survey_xl106/template/UGC12009_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC12009_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC12009_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC12009_L_com_3_rpj_diff.pdf
89,228,69,2024-10-08,UGC00099,2.669664,13.7094431,7884.0,9224.0,88,/data/transient/AUTOGLASS/Survey_xl130/template/UGC00134_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC00134_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC00134_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_UGC00134_L_com_3_rpj_diff.pdf
90,213,102,2024-10-08,PGC166193,307.8832995,60.8123555,3794.0,7288.0,1,/data/transient/AUTOGLASS/Survey_xl106/template/UGC11557_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC11557_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC11557_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC11557_L_com_3_rpj_diff.pdf
91,212,89,2024-10-08,SDSSJ024254.84-000019.1,40.728501,-0.0053314,2742.0,3414.0,21,/data/transient/AUTOGLASS/Survey_xl130/template/NGC1055_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_NGC1055_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_NGC1055_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_NGC1055_L_com_3_rpj_diff.pdf
